0.000000000000000000e+00
3.636363636363636687e+01
7.272727272727273373e+01
1.090909090909090935e+02
1.454545454545454675e+02
1.818181818181818414e+02
2.181818181818181870e+02
2.545454545454545610e+02
2.909090909090909349e+02
3.272727272727273089e+02
3.636363636363636829e+02
4.000000000000000568e+02
4.363636363636363740e+02
4.727272727272727479e+02
5.090909090909091219e+02
5.454545454545454959e+02
5.818181818181818699e+02
6.181818181818182438e+02
6.545454545454546178e+02
6.909090909090909918e+02
7.272727272727273657e+02
7.636363636363637397e+02
8.000000000000001137e+02
8.363636363636364877e+02
8.727272727272727479e+02
9.090909090909091219e+02
9.454545454545454959e+02
9.818181818181818699e+02
1.018181818181818244e+03
1.054545454545454731e+03
1.090909090909090992e+03
1.127272727272727479e+03
1.163636363636363740e+03
1.200000000000000000e+03
1.236363636363636488e+03
1.272727272727272748e+03
1.309090909090909236e+03
1.345454545454545496e+03
1.381818181818181984e+03
1.418181818181818244e+03
1.454545454545454731e+03
1.490909090909090992e+03
1.527272727272727479e+03
1.563636363636363740e+03
1.600000000000000227e+03
1.636363636363636488e+03
1.672727272727272975e+03
1.709090909090909236e+03
1.745454545454545496e+03
1.781818181818181984e+03
1.818181818181818244e+03
1.854545454545454731e+03
1.890909090909090992e+03
1.927272727272727479e+03
1.963636363636363740e+03
2.000000000000000227e+03
2.036363636363636488e+03
2.072727272727272975e+03
2.109090909090909463e+03
2.145454545454545496e+03
2.181818181818181984e+03
2.218181818181818471e+03
2.254545454545454959e+03
2.290909090909090992e+03
2.327272727272727479e+03
2.363636363636363967e+03
2.400000000000000000e+03
2.436363636363636488e+03
2.472727272727272975e+03
2.509090909090909463e+03
2.545454545454545496e+03
2.581818181818181984e+03
2.618181818181818471e+03
2.654545454545454959e+03
2.690909090909090992e+03
2.727272727272727479e+03
2.763636363636363967e+03
2.800000000000000455e+03
2.836363636363636488e+03
2.872727272727272975e+03
2.909090909090909463e+03
2.945454545454545496e+03
2.981818181818181984e+03
3.018181818181818471e+03
3.054545454545454959e+03
3.090909090909090992e+03
3.127272727272727479e+03
3.163636363636363967e+03
3.200000000000000455e+03
3.236363636363636488e+03
3.272727272727272975e+03
3.309090909090909463e+03
3.345454545454545951e+03
3.381818181818181984e+03
3.418181818181818471e+03
3.454545454545454959e+03
3.490909090909090992e+03
3.527272727272727479e+03
3.563636363636363967e+03
3.600000000000000000e+03
