3.224151406160780109e-02,2.983921473308107433e-02,2.628653790433251383e-02,2.456000644665017746e-02,2.346859479104544677e-02,2.263661412774056747e-02,2.194188845152160450e-02,2.133620217831912538e-02,2.077669607679039424e-02,2.024717096454815152e-02,1.974078155603764193e-02,1.927025825170514822e-02,1.882858158451075278e-02,1.842873765717494006e-02,1.807546160254654838e-02,1.777370634659221696e-02,1.752639166888914773e-02,1.733316683637083078e-02,1.719216527150838753e-02,1.709898362065034524e-02,1.705038081171394646e-02,1.704122972730398589e-02,1.706754152079007283e-02,1.712421343853730987e-02,1.720753701224190038e-02,1.731674637692666094e-02,1.745247480838616264e-02,1.761728810135113413e-02,1.781707524571790949e-02,1.805213609840163741e-02,1.831187536020860082e-02,1.859860143468748325e-02,1.891836882672615419e-02,1.927700016608669548e-02,1.968046031613420940e-02,2.013600263267319515e-02,2.065248243540856662e-02,2.124156145805675133e-02,2.191809209198392061e-02,2.270192503374861281e-02,2.362006822444515791e-02,2.470984679252696131e-02,2.602591724293469577e-02,2.764964365741961333e-02,2.831982452860662761e-02
3.152201266490510523e-02,2.918014506246480524e-02,2.577537082525856865e-02,2.412438539992424469e-02,2.307106032516093030e-02,2.226740861262527932e-02,2.159914545971763217e-02,2.102202173334823121e-02,2.049506771808063885e-02,2.000219812362695124e-02,1.953419322896041144e-02,1.910243443699074367e-02,1.869819931572414343e-02,1.833237429642670460e-02,1.800874492694396617e-02,1.773156118254696004e-02,1.750357643332666607e-02,1.732469563453202868e-02,1.719348095888769551e-02,1.710620461050696081e-02,1.706015744977086232e-02,1.705089148626736523e-02,1.707499486867762595e-02,1.712794566484779346e-02,1.720641182785164619e-02,1.730987038346561840e-02,1.743919681803351995e-02,1.759707206778943558e-02,1.778935686124297200e-02,1.801702217438228004e-02,1.826982546244419400e-02,1.854957187629723003e-02,1.886230906338087765e-02,1.921387837395713630e-02,1.961023242385441165e-02,2.005855229208740320e-02,2.056762406314508948e-02,2.114895327388963825e-02,2.181726769603122007e-02,2.259217312336410377e-02,2.350041197765284987e-02,2.457887504665135989e-02,2.588163140799002240e-02,2.748909043003410282e-02,2.815254918064614281e-02
3.084687641852626450e-02,2.856694779410000676e-02,2.529848291944933672e-02,2.371881661235891725e-02,2.270121337052158350e-02,2.192370713287696699e-02,2.127946628678841282e-02,2.072801744983017794e-02,2.023033475604076384e-02,1.977061574068180588e-02,1.933766627767561502e-02,1.894168457175143816e-02,1.857241835606424779e-02,1.823872606452423689e-02,1.794339807685793944e-02,1.768990657279599643e-02,1.748073906884385978e-02,1.731596205129062524e-02,1.719448932571163158e-02,1.711321159543791048e-02,1.706990985654498194e-02,1.706078805723338851e-02,1.708298669632666092e-02,1.713254621706088859e-02,1.720650539190695869e-02,1.730458337627846857e-02,1.742789469350514153e-02,1.757923893477857796e-02,1.776445955896349682e-02,1.798514690043153189e-02,1.823139924601176534e-02,1.850455720998018735e-02,1.881066200599914445e-02,1.915557304056694776e-02,1.954523214497957961e-02,1.998675296414824040e-02,2.048885721818748465e-02,2.106290389578675468e-02,2.172350456973577357e-02,2.249003553746390174e-02,2.338899128953186163e-02,2.445685626817184141e-02,2.574715100522830327e-02,2.733939295656649324e-02,2.799656606732764050e-02
3.021504260549836424e-02,2.799776271741954287e-02,2.485453962889182938e-02,2.334200772299477311e-02,2.235784134608567383e-02,2.160445153063695473e-02,2.098201852809017734e-02,2.045363922771309059e-02,1.998224381965809163e-02,1.955244125674216946e-02,1.915141338496116272e-02,1.878833556952488881e-02,1.845159891713213721e-02,1.814812620431176249e-02,1.787969101743027214e-02,1.764893284299329582e-02,1.745798857387287351e-02,1.730700036182689430e-02,1.719516067501169337e-02,1.711992197545090730e-02,1.707951377861061798e-02,1.707076283260175117e-02,1.709133626711342030e-02,1.713781693385793212e-02,1.720760686601039910e-02,1.730066502713561299e-02,1.741834055436809053e-02,1.756355383350015689e-02,1.774214058498702409e-02,1.795626211053585886e-02,1.819634450722631622e-02,1.846330039276607160e-02,1.876316501048684582e-02,1.910181514762200605e-02,1.948518320054771352e-02,1.992032005424240054e-02,2.041588772900303911e-02,2.098310806198894207e-02,2.163648452544803327e-02,2.239517888097362908e-02,2.328545464413162361e-02,2.434341700544116055e-02,2.562207544190328243e-02,2.720011610611916542e-02,2.785142539611413018e-02
2.962552344522805317e-02,2.747086048528223773e-02,2.444232777838424575e-02,2.299278325973779652e-02,2.203983619603574681e-02,2.130866547228243979e-02,2.070602142942089621e-02,2.019835606086713489e-02,1.975053346733438367e-02,1.934766742263201861e-02,1.897561934184486751e-02,1.864269269627408243e-02,1.833609077969193535e-02,1.806090889931405083e-02,1.781790342544294775e-02,1.760884548451869397e-02,1.743545173639210813e-02,1.729786337835194365e-02,1.719548362737647121e-02,1.712627090744309188e-02,1.708886219245403515e-02,1.708067608150497241e-02,1.709987957600532515e-02,1.714357638696120331e-02,1.720952230400757399e-02,1.729791220099366131e-02,1.741032414783934973e-02,1.754980012482260793e-02,1.772217624990047452e-02,1.793013937120160536e-02,1.816442934765933812e-02,1.842556534828926687e-02,1.871957713340200585e-02,1.905235817382089705e-02,1.942983266832148601e-02,1.985899325808023960e-02,2.034844673622122208e-02,2.090928695498723427e-02,2.155591708700159426e-02,2.230729891116702349e-02,2.318948134326894589e-02,2.423821658897737721e-02,2.550603928251311825e-02,2.707086286741346853e-02,2.771671673683923087e-02
2.907740308233212889e-02,2.698463538587396113e-02,2.406074576616494889e-02,2.267007552998627148e-02,2.174618732037572263e-02,2.103545071142631090e-02,2.045074590860223099e-02,1.996165906572964360e-02,1.953493830879197979e-02,1.915626538201226428e-02,1.881044155286184377e-02,1.850503729168745740e-02,1.822622895758072015e-02,1.797740399857051044e-02,1.775831943288990952e-02,1.756986048860652641e-02,1.741326927124165272e-02,1.728861937523292272e-02,1.719546270828760035e-02,1.713220940887968599e-02,1.709786377763048565e-02,1.709040367657772841e-02,1.710846823603121361e-02,1.714965886083025942e-02,1.721207367113240100e-02,1.729613797345652335e-02,1.740365183195308196e-02,1.753777831823099750e-02,1.770436075242881949e-02,1.790656872171721495e-02,1.813544083878487062e-02,1.839113554861033367e-02,1.867967762576204852e-02,1.900697649733124744e-02,1.937894929145184825e-02,1.980253477373818821e-02,2.028628880461967599e-02,2.084118620830112054e-02,2.148153738480133509e-02,2.222611831185357031e-02,2.310077914755283984e-02,2.414094462244256722e-02,2.539870956626212942e-02,2.695127145891429432e-02,2.759206604711297861e-02
2.856983486801457917e-02,2.653759934328922543e-02,2.370879491930867264e-02,2.237291650813701474e-02,2.147597514131440941e-02,2.078398349069072656e-02,2.021551429083814216e-02,1.974306408565676060e-02,1.933519295531518217e-02,1.897818808498055385e-02,1.865601135975592309e-02,1.837562554391986361e-02,1.812233036098249983e-02,1.789793250241354661e-02,1.770122285124666600e-02,1.753219993371423271e-02,1.739159206667714730e-02,1.727934905236266569e-02,1.719511595123052877e-02,1.713770248075565175e-02,1.710644142405511048e-02,1.709983587275585096e-02,1.711696843356791398e-02,1.715591341547633569e-02,1.721509795888289188e-02,1.729517075555680669e-02,1.739814567735267423e-02,1.752730512159817941e-02,1.768850514812961988e-02,1.788535757088240835e-02,1.810918385263596969e-02,1.835981277188510757e-02,1.864326461293366183e-02,1.896546399473088979e-02,1.933232199426094047e-02,1.975072773171140245e-02,2.022919026427946396e-02,2.077857415414858383e-02,2.141310430415133831e-02,2.215138473412510758e-02,2.301908219852259740e-02,2.405131877088500028e-02,2.529978344018033246e-02,2.684101277623278728e-02,2.747713304372309887e-02
2.810203890881614319e-02,2.612837697468328377e-02,2.338557187107224641e-02,2.210043061411555085e-02,2.122836526225954645e-02,2.055351110698256517e-02,1.999969980927265162e-02,1.954211387784712123e-02,1.915103570284143464e-02,1.881337383882524320e-02,1.851243595509788342e-02,1.825468813039926932e-02,1.802469135235403030e-02,1.782280277829023651e-02,1.764689289256064081e-02,1.749608786028989532e-02,1.737057757407156622e-02,1.727014256278714549e-02,1.719447253329920919e-02,1.714272725846502365e-02,1.711453077572343620e-02,1.710887613555268916e-02,1.712525994622735026e-02,1.716220302344784177e-02,1.721844638447827744e-02,1.729485351281864758e-02,1.739364267304057896e-02,1.751821260540330216e-02,1.767443644491786814e-02,1.786632973045169590e-02,1.808548003748521732e-02,1.833141601381234331e-02,1.861015393731350193e-02,1.892763281207213502e-02,1.928975857950751896e-02,1.970337481606548868e-02,2.017694775278822822e-02,2.072124028257871578e-02,2.135039885608136512e-02,2.208286907143071701e-02,2.294414918807072962e-02,2.396908281077781908e-02,2.520898607064881586e-02,2.673978813736515789e-02,2.737160887976713280e-02
2.767329986065197867e-02,2.575570155388925628e-02,2.309026183995185194e-02,2.185182829196673573e-02,2.100260318048850078e-02,2.034334866133402295e-02,1.980272592294557085e-02,1.935837990837504380e-02,1.898221189147041368e-02,1.866174984826385330e-02,1.837980069011115741e-02,1.814243054709013467e-02,1.793358607953475167e-02,1.775230745970495655e-02,1.759560038951181807e-02,1.746174645867578160e-02,1.735038637150109267e-02,1.726109663065368907e-02,1.719357046177704545e-02,1.714727120144269104e-02,1.712207881553634223e-02,1.711744001855906860e-02,1.713323521935686614e-02,1.716840377416450902e-02,1.722198366587758545e-02,1.729504306780626707e-02,1.738999402369839978e-02,1.751034746750043669e-02,1.766199680983863984e-02,1.784932456855362060e-02,1.806416692091492721e-02,1.830578053415876649e-02,1.858017814411581925e-02,1.889331228720987979e-02,1.925108458534725842e-02,1.966029705386461782e-02,2.012937693459433339e-02,2.066899388705140811e-02,2.129322274445339877e-02,2.202036394158280938e-02,2.287576174644836285e-02,2.389400491166340443e-02,2.512606880143675864e-02,2.664732729214474086e-02,2.727521409318937537e-02
2.728296494877926678e-02,2.541841174945003515e-02,2.282213270896801816e-02,2.162640031018486092e-02,2.079800951810834020e-02,2.015287601044696633e-02,1.962406550218155632e-02,1.919146379212133963e-02,1.882847691446046939e-02,1.852323563618923571e-02,1.825817161297427563e-02,1.803903396252697425e-02,1.784926546720070131e-02,1.768672096914748748e-02,1.754760450384260442e-02,1.742939258719888168e-02,1.733117892772701243e-02,1.725231178471132304e-02,1.719245433100105580e-02,1.715133033410749450e-02,1.712904249765112574e-02,1.712545409164381582e-02,1.714079849886360543e-02,1.717440414053532025e-02,1.722558736511633007e-02,1.729560947721178743e-02,1.738706452818491316e-02,1.750357038671607190e-02,1.765104287392939286e-02,1.783419626879767864e-02,1.804509712505118074e-02,1.828275702236756978e-02,1.855318559339228304e-02,1.886234800575666698e-02,1.921614228336562813e-02,1.962133275339442151e-02,2.008631137711101161e-02,2.062166287511294632e-02,2.124139710703019587e-02,2.196368235227418378e-02,2.281372302427118678e-02,2.382587612359711102e-02,2.505080753112147798e-02,2.656338666710906030e-02,2.718769679724343524e-02
